2021-01-10,生活,Test,-0.0
2021-01-10,学习,Test,0
2021-01-10,娱乐,Test,-0.0
2021-01-10,医疗,Test,-0.0
2021-01-10,其他,Test,-0.0
2021-01-10,收入,Test,78.71
2021-01-11,餐饮,Test,-28.0
2021-01-11,生活,Test,-0.0
2021-01-11,学习,Test,0
2021-01-11,娱乐,Test,-0.0
2021-01-11,医疗,Test,-0.0
2021-01-11,其他,Test,-0.0
2021-01-11,收入,Test,78.71
2021-01-12,餐饮,Test,-31.4
2021-01-12,生活,Test,-2.8
2021-01-12,学习,Test,0
2021-01-12,娱乐,Test,-0.0
2021-01-12,医疗,Test,-0.0
2021-01-12,其他,Test,-0.0
2021-01-12,收入,Test,565.84
2021-01-13,餐饮,Test,-29.8
2021-01-13,生活,Test,-0.0
2021-01-13,学习,Test,0
2021-01-13,娱乐,Test,-0.0
2021-01-13,医疗,Test,-0.0
2021-01-13,其他,Test,-0.0
2021-01-13,收入,Test,150.0
2021-01-14,餐饮,Test,-31.9
2021-01-14,生活,Test,-0.0
2021-01-14,学习,Test,0
2021-01-14,娱乐,Test,-0.0
2021-01-14,医疗,Test,-0.0
2021-01-14,其他,Test,-0.0
2021-01-14,收入,Test,152.0
2021-01-15,餐饮,Test,-10.0
2021-01-15,生活,Test,-15.7
2021-01-15,学习,Test,0
2021-01-15,娱乐,Test,-0.0
2021-01-15,医疗,Test,-0.0
2021-01-15,其他,Test,-2.4
2021-01-15,收入,Test,150.0
2021-01-16,餐饮,Test,-20.0
2021-01-16,生活,Test,-0.0
2021-01-16,学习,Test,0
2021-01-16,娱乐,Test,-0.0
2021-01-16,医疗,Test,-0.0
2021-01-16,其他,Test,-0.0
2021-01-16,收入,Test,200.0
2021-01-17,餐饮,Test,-33.9
2021-01-17,生活,Test,-18.4
2021-01-17,学习,Test,0
2021-01-17,娱乐,Test,-0.0
2021-01-17,医疗,Test,-0.0
2021-01-17,其他,Test,-21.22
2021-01-17,收入,Test,150.0
2021-01-18,餐饮,Test,-14.0
2021-01-18,生活,Test,-19.9
2021-01-18,学习,Test,0
2021-01-18,娱乐,Test,-0.0
2021-01-18,医疗,Test,-0.0
2021-01-18,其他,Test,-10.4
2021-01-18,收入,Test,150.0
2021-01-19,餐饮,Test,-10.0
2021-01-19,生活,Test,-11.5
2021-01-19,学习,Test,0
2021-01-19,娱乐,Test,-0.0
2021-01-19,医疗,Test,-0.0
2021-01-19,其他,Test,-0.0
2021-01-19,收入,Test,150.0
2021-01-20,餐饮,Test,-30.9
2021-01-20,生活,Test,-6.0
2021-01-20,学习,Test,0
2021-01-20,娱乐,Test,-0.0
2021-01-20,医疗,Test,-0.0
2021-01-20,其他,Test,-0.0
2021-01-20,收入,Test,150.0
2021-01-21,餐饮,Test,-0.0
2021-01-21,生活,Test,-0.0
2021-01-21,学习,Test,0
2021-01-21,娱乐,Test,-0.0
2021-01-21,医疗,Test,-0.0
2021-01-21,其他,Test,-77.21
2021-01-21,收入,Test,150.0
